StationId,StationName,City,State,Status,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
KA002,"BTM Layout, Bengaluru - CPCB",Bengaluru,Karnataka,Active,31-08-2018,12.87,,22.16,60.48,68.03,,0.52,10.25,11.31,0,0,,60,Satisfactory
KA002,"BTM Layout, Bengaluru - CPCB",Bengaluru,Karnataka,Active,17-07-2018,13.09,,24.17,53.74,29.63,,1.55,6.53,20.94,0.24,0.38,,113,Moderate
KA002,"BTM Layout, Bengaluru - CPCB",Bengaluru,Karnataka,Active,13-06-2020,13.09,,4.22,19,22.24,,0.81,6.99,5.51,1.8,3.5,,69,Satisfactory
KA002,"BTM Layout, Bengaluru - CPCB",Bengaluru,Karnataka,Active,08-08-2019,13.22,,4.15,10.99,15.12,,0.63,5.99,14.78,4.45,12.55,,47,Good
KA002,"BTM Layout, Bengaluru - CPCB",Bengaluru,Karnataka,Active,18-08-2018,13.24,,4.44,9.9,14.34,,0.51,9.94,18.04,0.19,0.24,,39,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,11-12-2016,1.28,,0.48,15.48,,,1.06,2.83,8.43,4.45,4.88,,54,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,02-12-2017,1.72,,2.87,27.8,16.07,,,2.02,4.61,0,0,,20,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,01-12-2017,1.76,,3.47,27.25,16.24,,,2.58,4.11,0,0,,43,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,20-08-2017,1.85,,5.15,26.21,,,,1.02,11.17,1.04,0.54,,18,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-09-2017,2.17,,5.34,25.9,,,0.03,5.46,19.64,0.55,0.55,,29,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-08-2017,2.54,,4.9,26.48,,,,2.98,20.13,0.77,0.66,,40,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,20-09-2015,2.59,,4.11,7.18,10.24,,,1.99,11.51,,,,50,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,17-09-2015,2.76,,4.26,5.22,6.01,,1.08,2.31,10.45,,,,34,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,21-08-2017,2.87,,4.62,26.76,,,,2.08,16.04,0.71,0.55,,25,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,17-09-2017,2.99,,6.87,23.98,,,0,4.92,5.9,0.55,0.64,,8,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,18-08-2017,3.01,,4.83,26.19,,,,2.75,21.39,0.91,0.88,,46,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,22-08-2017,3.18,,5.43,25.89,,,1.48,2.77,20.89,0.68,0.67,,42,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,18-09-2017,3.33,,6.24,24.99,,,0,4.38,6.18,0.5,0.54,,10,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,15-09-2017,3.35,,7.62,23.46,,,0,2.84,18.53,0.93,1.01,,37,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,16-09-2017,3.48,,7.38,23.45,,,0,5.8,14.39,0.63,0.67,,26,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,14-09-2015,3.53,,,,,,1.1,2.41,12.68,,,,36,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,12-08-2017,3.91,,5.12,26.4,,,,3.19,18.87,1.02,1.34,,35,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,10-08-2017,4.04,,6.43,24.08,,,,2.12,9.71,1.01,1.06,,18,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,04-10-2015,4.17,,3.42,12.06,8.3,,4.87,1.23,12.67,,,,172,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,04-09-2019,4.39,,6.22,17.92,22.97,,0.82,4.41,,0.2,0.29,,71,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,16-09-2015,4.42,,,,,,,2.47,14.33,,,,20,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,03-08-2017,4.5,,34.47,22.37,,,,5.89,39.16,0.74,0.68,,66,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,11-08-2017,4.57,,5.29,25.94,,,,2.53,16.65,1.22,1.39,,33,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,15-09-2015,4.62,,,,,,1.06,2.28,5.72,,,,26,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,14-08-2017,4.64,,5.51,25.75,,,,2.99,26.54,1.33,1.24,,49,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,13-08-2017,4.69,,5.48,25.97,,,,2,23.74,1.21,1.11,,41,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,06-09-2017,4.7,,6.21,24.84,,,,4.94,27.63,1.11,1.64,,184,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,18-09-2015,4.74,,3.15,5.2,7.22,,,2.45,21.33,,,,31,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,20-12-2016,4.94,,1.99,3.11,,,1.02,1.33,18.88,2.96,4.76,,51,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,10-09-2015,5.35,,,,,,1.06,2.21,5.01,,,,76,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-06-2017,5.55,,4.46,25.42,,,,2,10.17,1.03,1.11,,15,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,10-11-2015,5.66,,2.4,8.25,5.48,,,1.41,41.66,1.12,2.07,,49,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,09-10-2015,5.71,,6.86,7.22,8.74,,1.6,5.07,14.01,,,,53,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,20-11-2017,6.04,,2.23,28.96,15.96,,,1.33,17.27,0.01,0,,31,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,08-09-2015,6.22,,0.5,25.06,0.11,,7.56,1.19,12.62,,,,149,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,21-11-2017,6.28,,4.08,26.15,16.22,,,1.58,3.14,0,0,,20,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,05-11-2017,6.36,,4.09,19.69,12.79,,,1,17.19,0,0,,28,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,18-07-2017,6.44,,6.43,26.14,,,,2.97,27.09,0.59,0.49,,44,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-09-2015,6.49,,3.44,5.93,8.43,,32.31,2.36,10.94,,,,109,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,13-09-2015,6.52,,,,,,1.2,2.44,13.22,,,,23,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,12-08-2018,6.54,,4.25,15.46,9.69,,1.05,4.21,12.65,0.16,0.53,,85,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,25-07-2017,6.6,,5.43,26.59,,,,4.37,50.04,0.55,0.5,,47,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-07-2017,6.63,,6.62,25.63,,,1.5,2.86,30.16,0.59,0.51,,53,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,13-06-2015,6.75,,7.06,14.07,3.99,,1.77,1.14,19.08,5.46,1.19,,74,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,29-01-2017,6.8,,7.35,34.28,,,18.8,1.29,17.63,1.27,0.87,,356,Very Poor
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,24-09-2016,6.81,,5.8,24.64,,,1.89,2.21,10.98,0.5,2.27,,115,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,23-08-2017,6.81,,5.87,25.46,,,,1.52,27.15,0.95,1.01,,49,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,20-09-2017,6.84,,5.11,26.22,,,0,4.21,25.61,0.5,0.51,,42,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,21-07-2017,6.9,,6.89,25.69,,,,4.85,41.97,0.61,0.45,,66,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,27-08-2017,6.91,,5.9,25.31,,,,4.38,7.65,0.58,0.64,,16,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,02-12-2015,6.93,,8.94,23.46,15.64,,,1.99,8.15,0.73,1.73,,21,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,26-08-2017,6.95,,5.82,25.48,,,23.72,3.67,19.83,0.61,0.54,,142,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,08-10-2015,6.99,,4.48,12.02,9.21,,1.23,1.55,12.96,,,,63,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,06-10-2015,7.04,,9.45,14.87,14.31,,1.83,1.29,15.74,,,,70,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,06-08-2017,7.09,,5.1,26.03,,,,4.72,6.06,0.64,0.62,,20,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,04-08-2017,7.12,,6.68,24,,,,4.78,25.85,0.8,0.98,,43,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,18-06-2017,7.34,,1.43,27.2,,,,2,9.1,0.72,0.78,,20,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,05-08-2017,7.34,,5.15,26.22,,,,4.51,30.04,0.78,0.72,,52,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,08-08-2017,7.36,,6.2,24.67,,,,5.12,48.17,0.74,1.08,,90,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,30-09-2016,7.38,,3.12,31.58,,,1.03,1.82,31.09,0.4,1.68,,36,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,20-06-2017,7.44,,8.46,26.05,,,,2,7.75,1,0.85,,14,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,25-08-2017,7.45,,6.92,23.86,,,,2.89,19.86,0.85,0.82,,37,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,07-09-2017,7.45,,6.34,24.69,,,,5.21,12.5,1.37,1.96,,28,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,17-07-2017,7.51,,6.67,25.9,,,,2.12,44.94,0.66,0.42,,59,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,09-08-2017,7.52,,6.01,24.74,,,,4.05,33.6,1.17,1.27,,60,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,23-06-2017,7.59,,5.05,25.37,,,,0.96,13.82,0.68,0.54,,26,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,23-06-2016,7.73,,2.18,26.91,8.18,,33.44,2.2,53.33,1.11,5.04,,355,Very Poor
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-12-2016,7.75,,2.2,4.17,,,1.04,1.62,25.9,2.82,5.5,,58,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,22-11-2017,7.78,,3.92,26.46,16.2,,,1.31,15.6,0.01,0,,29,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,21-05-2017,7.89,,3.72,29.08,,,,1.34,23.31,0.9,0.79,,39,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,12-09-2015,7.9,,,,,,34.17,2.36,17.12,,,,153,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,15-05-2017,7.9,,1.58,34.36,,,,2.17,38.46,0.84,0.82,,48,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,02-09-2019,7.93,,3.42,13.86,17.17,,0.77,5.62,,0.24,0.26,,54,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,30-08-2017,8,,5.5,25.72,,,,3.1,16.33,0.69,0.69,,31,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,27-09-2018,8,,14.34,33.8,48.08,,0.99,0.67,14.68,0.03,0.03,,137,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,29-09-2018,8,,8.83,23.02,31.82,,0.76,2.2,3.51,0,0,,89,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,05-10-2015,8.03,,5.26,20.28,13.82,,1.39,1.6,10.81,,,,78,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,10-06-2018,8.09,,,,9.26,,0.79,,10.72,0.02,0.87,,44,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,21-09-2015,8.11,,3.96,7.09,10.24,,1.22,2.17,15.34,,,,27,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,16-07-2017,8.24,,6.63,26.29,,,,1.8,23.82,0.59,0.41,,26,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,24-08-2017,8.24,,7.34,23.66,,,1.03,2.82,21.84,1.03,1.31,,46,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,29-08-2017,8.31,,5.92,25.22,,,,3.29,14.98,0.5,0.57,,28,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,25-12-2016,8.34,,2.11,21.07,,,1.05,1.48,52.62,3.93,3.73,,196,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,28-08-2017,8.53,,5.95,25.17,,,,4.51,13.12,0.55,0.62,,23,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,12-09-2018,8.54,,3.64,22.92,26.56,,0.79,5.21,35.18,0,0,,62,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,22-05-2017,8.59,,3.78,29.28,,,,1.27,13.76,1.32,1.25,,22,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,15-03-2017,8.69,,4.69,13.32,,,,0.57,8.93,0.86,0.94,,17,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-05-2017,8.7,,2.35,30.41,,,,1.55,21.6,1.15,1.24,,32,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,11-10-2016,8.72,,3.85,37.27,,,16.23,2.39,15.67,0.36,1.42,,114,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,21-09-2017,8.82,,4.87,25.57,,,0.12,4.14,24.16,0.57,0.6,,42,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,22-08-2015,8.9,,4.06,22.42,13.41,,1.25,1.48,3.35,,,,38,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,02-08-2017,8.91,,20.21,23.37,,,44.47,5.4,41.25,0.74,0.63,,230,Poor
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,13-05-2020,9,,2.18,16.9,17.19,,1.77,,9.1,10.29,39.07,,116,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-07-2015,9.02,,1.72,7.12,4.52,,13.56,0.95,9.43,,,,347,Very Poor
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,12-04-2020,9.02,,1.62,17.41,17.82,,0.94,3.84,36.71,1.3,36.82,,83,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-11-2017,9.05,,0.38,30.6,13.53,,,1.46,15.11,0.01,0,,30,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,23-06-2019,9.1,,3.08,16.14,19.18,,0.74,4.23,9.11,2.52,5.94,,71,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,18-11-2017,9.18,,0.89,25.44,11.27,,,2.01,19.28,0.01,0.04,,42,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,13-08-2018,9.21,,5.09,16.4,14.33,,0.78,4.04,11.52,0.33,1.05,,44,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,26-07-2017,9.25,,5.09,26.88,,,0,2.7,51.12,0.53,0.36,,102,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,07-08-2017,9.25,,5.86,24.91,,,,4.99,54.59,0.71,0.72,,31,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,20-05-2017,9.28,,3.53,31.09,,,,1.74,21.87,1.43,1.17,,30,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,21-04-2020,9.37,,1.16,16.4,16.31,,1.43,9.13,14.04,0.13,1.56,,122,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,23-09-2016,9.39,,3.92,19.05,,,1.55,1.91,16.37,5.2,1.64,,55,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,24-07-2017,9.39,,5.61,26.48,,,,6.76,42.69,0.76,0.44,,59,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,14-06-2015,9.43,,2.13,9.08,1.29,,5.01,1.04,20.38,4.56,1.34,,146,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,23-07-2017,9.47,,7.06,24.85,,,,5.27,24.37,0.54,0.35,,35,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,07-05-2020,9.5,,1.99,17.47,19.07,,1.59,,14.41,0.07,1.19,,146,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,29-06-2016,9.54,,2.6,21.74,8.07,,38.25,0.67,39.09,0.97,3.42,,368,Very Poor
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,09-06-2015,9.56,,2.48,14.96,6,,,0.85,20.96,3.13,0.72,,32,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,18-04-2020,9.6,,0.22,16.27,12.15,,1.68,7.01,24.1,0.12,9.73,,145,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,09-09-2018,9.63,,3.32,5.18,8.5,,0.78,4.96,25.5,0,0,,59,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,27-07-2017,9.64,,4.87,27.75,,,,4.28,55.9,0.76,0.57,,84,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,11-04-2020,9.64,,0.5,14.32,13.72,,0.78,7.64,40.87,2.22,30.42,,102,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,15-04-2020,9.67,,0.74,20.91,20.57,,1.2,11.2,34.31,0.37,32.75,,122,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,22-06-2017,9.7,,4.35,26.42,,,,1.12,8.43,0.92,0.81,,13,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,21-12-2016,9.71,,2.53,3.31,,,1.06,1.53,16.53,3.26,5.05,,54,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,05-04-2020,9.73,,0.36,11.07,10.19,,0.85,8.65,40.05,0.39,12.02,,98,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,01-05-2020,9.75,,2.11,17.79,17.09,,0.88,,19.43,0.17,1.09,,72,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,19-04-2020,9.76,,0.37,11.61,10.42,,0.88,11.13,18.46,0.16,1.97,,109,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,10-07-2015,9.77,,7.88,11.47,10.4,,15.1,2.39,5.4,16.71,3.02,,288,Poor
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,31-03-2020,9.78,,0.65,11.92,11.24,,1.41,5.14,34.47,0.05,0.36,,138,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,14-04-2020,9.78,,2.8,25.1,26.28,,1.45,10.11,30.68,0.43,50.78,,130,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,14-05-2020,9.8,,0.83,17.38,17.32,,0.74,,12.73,1.12,7.07,,88,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,23-11-2017,9.84,,3.6,26.81,16.17,,,1.41,28.57,0,0,,45,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,03-04-2020,9.88,,0.44,12.41,11.73,,0.96,8.35,43.78,0.11,0.49,,111,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,20-04-2020,9.88,,0.51,9.92,9.12,,0.49,9.33,18.18,0.08,1.02,,67,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,04-04-2020,9.89,,0.44,10.44,10,,0.92,8.17,43.2,0.84,3.43,,88,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,10-09-2018,9.9,,3.62,12.96,16.54,,0.76,4.67,13.4,0,0,,46,Good
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,22-04-2020,9.91,,0.24,9.86,8.07,,0.93,10.21,18.25,0.06,1.19,,121,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,10-05-2020,9.91,,1.55,14.82,15.98,,1.23,,12.58,0.04,0.45,,114,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,12-05-2020,9.91,,1.43,14.25,15.39,,0.79,,11.08,0,0.32,,93,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,23-06-2015,9.92,,2.25,8.89,5.7,,2.31,2.37,10.97,0.12,1.21,,119,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,01-04-2020,9.92,,0.39,13.36,12.62,,0.91,5.94,34.75,0.11,0.39,,95,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,08-05-2020,9.92,,2.65,19.24,21.55,,0.75,,13.29,0.01,1.03,,92,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,16-04-2020,9.94,,0.68,17.69,17.43,,1.67,8.84,37.62,1.16,34.76,,124,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,17-04-2020,9.94,,0.83,19.1,18.65,,0.95,6.1,26.99,0.59,35.92,,105,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,23-04-2020,9.95,,0.42,15.02,14.05,,0.58,10.88,19.74,0.08,1.26,,54,Satisfactory
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,02-04-2020,9.96,,0.55,11.71,11.04,,1.51,7.5,37.85,0.08,0.38,,123,Moderate
KA003,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,Active,22-06-2019,10.03,,2.63,15.88,18.46,,0.99,4.38,14.49,2.27,4.29,,92,Satisfactory
